femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
FM-5229-SD,5229,SD,FM,2017-12-13T00:00:00.000Z,2018,Fire,LEGION LAKE FIRE,0,0,1,1,2017-12-12T00:00:00.000Z,2017-12-14T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,46,33,99033,Custer (County),17147,,2023-05-22T03:41:22.800Z,b54efe7538a5883d7b1c1eb88697ff39e279769e,355ef1da-8bf5-4754-ab8d-b87f4fe4f614,2017,43.67736837,-103.4514908
FM-5228-CA,5228,CA,FM,2017-12-07T00:00:00.000Z,2018,Fire,LILAC FIRE,0,0,1,1,2017-12-07T00:00:00.000Z,2017-12-16T00:00:00.000Z,,0,6,73,99073,San Diego (County),17145,,2023-05-22T03:41:22.800Z,42d27d5e45fa8873f1271b5fcf58e52cb70d6acd,079eb164-0092-4451-8a1e-5ebd3a4ae447,2017,33.03386576,-116.7353982
FM-5227-CA,5227,CA,FM,2017-12-06T00:00:00.000Z,2018,Fire,SKIRBALL FIRE,0,0,1,1,2017-12-06T00:00:00.000Z,2017-12-15T00:00:00.000Z,,0,6,37,99037,Los Angeles (County),17144,,2023-05-22T03:41:22.800Z,3ff856e86c0897c859b03464d44207d3f495b98f,6a866b7a-3bdc-4e6d-ab65-4524c5aaa48f,2017,34.32134579,-118.224703
FM-5226-CA,5226,CA,FM,2017-12-05T00:00:00.000Z,2018,Fire,RYE FIRE,0,0,1,1,2017-12-05T00:00:00.000Z,2017-12-14T00:00:00.000Z,,0,6,37,99037,Los Angeles (County),17143,,2023-05-22T03:41:22.800Z,fb8062ebfecb15c4adc7c498f0a51c981bf5c861,8f41e13e-f625-4db5-a62f-f71d4c77c372,2017,34.32134579,-118.224703
FM-5225-CA,5225,CA,FM,2017-12-05T00:00:00.000Z,2018,Fire,CREEK FIRE,0,0,1,1,2017-12-05T00:00:00.000Z,2017-12-14T00:00:00.000Z,,0,6,37,99037,Los Angeles (County),17142,,2023-05-22T03:41:22.800Z,9ae4a8e91362c00b873e01a4ed670f62ab9cf478,f9e5760d-d27a-4f44-a2f3-a9154935ce50,2017,34.32134579,-118.224703
FM-5224-CA,5224,CA,FM,2017-12-05T00:00:00.000Z,2018,Fire,THOMAS FIRE,0,0,1,1,2017-12-04T00:00:00.000Z,,2018-10-23T00:00:00.000Z,0,6,83,99083,Santa Barbara (County),17141,,2023-05-22T03:41:22.800Z,4684b5172d19658fa0b2e2e963dfa7528dfec0ab,0fdb159b-60a7-4cde-8c3f-1fb3b47e6657,2017,34.67142103,-120.0150919
FM-5224-CA,5224,CA,FM,2017-12-05T00:00:00.000Z,2018,Fire,THOMAS FIRE,0,0,1,1,2017-12-04T00:00:00.000Z,,2018-10-23T00:00:00.000Z,0,6,111,99111,Ventura (County),17141,,2023-05-22T03:41:22.800Z,5aab634dbdb49ce6e9e13d65f0a331ce6a729721,58b45648-0e7e-40ff-8e61-02b919a3f38a,2017,34.45474678,-119.0848457
FM-5223-CA,5223,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,CANYON 2 FIRE,0,0,1,1,2017-10-09T00:00:00.000Z,2017-10-20T00:00:00.000Z,,0,6,59,99059,Orange (County),17134,,2023-05-22T03:41:22.800Z,9bea7d19a985322eab838040d661726f71a48330,6141a59b-d778-44ee-beeb-b07d1252b0b7,2017,33.70311134,-117.760976
FM-5223-CA,5223,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,CANYON 2 FIRE,0,0,1,1,2017-10-09T00:00:00.000Z,2017-10-20T00:00:00.000Z,,0,6,65,99065,Riverside (County),17134,,2023-05-22T03:41:22.800Z,34e71254aa21615da353b73399d433d929601fe4,fd1f6c43-86b2-4760-8f2d-4146f9f6721c,2017,33.74329781,-115.9939021
FM-5221-CA,5221,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,SULPHUR FIRE,0,0,1,1,2017-10-09T00:00:00.000Z,,2018-01-10T00:00:00.000Z,0,6,33,99033,Lake (County),17128,,2023-05-22T03:41:22.800Z,0216db4c04a9bc55bf8d79ed362d76c20aed65fc,516c94a0-898b-4bb1-a92a-43437d0246b8,2017,39.0996887,-122.7532352
