femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
FM-2072-CO,2072,CO,FM,1989-07-10T00:00:00.000Z,1989,Fire,SUNNYSIDE FIRE,0,0,1,0,1989-07-09T00:00:00.000Z,1989-07-09T00:00:00.000Z,1993-03-26T00:00:00.000Z,0,8,0,0,Statewide,89025,,2023-05-22T03:41:22.800Z,865c59a22ef2b79fca79f0d15fdf3dc82219a152,eda1d288-9afa-4814-8d60-96752ab22456,1989,,
DR-849-LA,849,LA,DR,1989-11-22T00:00:00.000Z,1990,Flood,HEAVY RAINS & FLOODING,0,1,0,0,1989-11-07T00:00:00.000Z,1989-11-09T00:00:00.000Z,1994-06-30T00:00:00.000Z,0,22,5,93440,Ward 9 (Police Jury Ward),89047,,2023-05-22T03:41:22.800Z,62cf23be0ee89cbc2743fa74c7ac1cc75b767526,04102d4f-bda1-4b92-a2ee-62fe17cfcfea,1989,30.20335229,-90.91101939
DR-849-LA,849,LA,DR,1989-11-22T00:00:00.000Z,1990,Flood,HEAVY RAINS & FLOODING,0,1,0,0,1989-11-07T00:00:00.000Z,1989-11-09T00:00:00.000Z,1994-06-30T00:00:00.000Z,0,22,51,99051,Jefferson (Parish),89047,,2023-05-22T03:41:22.800Z,e8e97b3366fe94fb8dcff162b237da416fac140e,e03c9385-151c-4d68-8d39-cb522ea43107,1989,29.74131251,-90.11275154
DR-849-LA,849,LA,DR,1989-11-22T00:00:00.000Z,1990,Flood,HEAVY RAINS & FLOODING,0,1,0,0,1989-11-07T00:00:00.000Z,1989-11-09T00:00:00.000Z,1994-06-30T00:00:00.000Z,0,22,89,99089,St. Charles (Parish),89047,,2023-05-22T03:41:22.800Z,77fa09a2cd6ef66b8c59c9843fc1d9aa73d5b0c2,42867fa9-8b24-4a07-9e75-a1935f9b8527,1989,29.90559494,-90.35781296
DR-848-AL,848,AL,DR,1989-11-17T00:00:00.000Z,1990,Tornado,SEVERE STORMS & TORNADOES,0,1,0,0,1989-11-15T00:00:00.000Z,1989-11-15T00:00:00.000Z,2002-04-23T00:00:00.000Z,0,1,71,99071,Jackson (County),89046,,2023-05-22T03:41:22.800Z,2dc250112ac9a13409f9d4da920bfa32f911fd0b,d3db2e76-8f35-4e76-aada-61dd43bb560e,1989,34.77954231,-85.99947584
DR-848-AL,848,AL,DR,1989-11-17T00:00:00.000Z,1990,Tornado,SEVERE STORMS & TORNADOES,0,1,1,0,1989-11-15T00:00:00.000Z,1989-11-15T00:00:00.000Z,2002-04-23T00:00:00.000Z,0,1,89,99089,Madison (County),89046,,2023-05-22T03:41:22.800Z,36afd09ab7a6c0614c6df3971c8662cd7e3f830f,f7f30eb5-172b-48fd-8a73-2116a99ddb1d,1989,34.76292257,-86.55056927
DR-847-VA,847,VA,DR,1989-11-08T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-17T00:00:00.000Z,2001-08-03T00:00:00.000Z,0,51,27,99027,Buchanan (County),89045,,2023-05-22T03:41:22.800Z,09b9d9b333fe8ec98e0e3de49d45c4ef4dc350e6,8a7c5acd-3364-4fde-816c-84283428d63d,1989,37.26641332,-82.03580207
DR-846-KY,846,KY,DR,1989-10-30T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-18T00:00:00.000Z,2002-04-24T00:00:00.000Z,0,21,51,99051,Clay (County),89044,,2023-05-22T03:41:22.800Z,210ea2f1e87d28f7c4b5d2d589027c04a1696ad2,3f91fefc-da7e-40d7-9e33-0970b0296a8e,1989,37.15962402,-83.71435179
DR-846-KY,846,KY,DR,1989-10-30T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-18T00:00:00.000Z,2002-04-24T00:00:00.000Z,0,21,71,99071,Floyd (County),89044,,2023-05-22T03:41:22.800Z,5a7ee112419f70a3d5cde0b8359bec3084565acb,255f1fab-5d4a-495c-92e7-7ca80ee5e88c,1989,37.55729538,-82.74545562
DR-846-KY,846,KY,DR,1989-10-30T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-18T00:00:00.000Z,2002-04-24T00:00:00.000Z,0,21,109,99109,Jackson (County),89044,,2023-05-22T03:41:22.800Z,fb270435913a6585f8f64d3bb430b17212f0d73b,c6ebb247-4723-48dc-ad9d-28f734daa8f3,1989,37.41979135,-84.00617165
DR-846-KY,846,KY,DR,1989-10-30T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-18T00:00:00.000Z,2002-04-24T00:00:00.000Z,0,21,119,99119,Knott (County),89044,,2023-05-22T03:41:22.800Z,469c3d7aa68609e38c20467bb6122ce36db75661,026242a3-2fea-4323-aebe-48500dfb4451,1989,37.35406197,-82.95432904
DR-846-KY,846,KY,DR,1989-10-30T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-18T00:00:00.000Z,2002-04-24T00:00:00.000Z,0,21,121,99121,Knox (County),89044,,2023-05-22T03:41:22.800Z,19178523b1b5f78ad45a8625896d8b758c236c66,4d768561-0ffc-4f20-a847-73053bd6d3fe,1989,36.89050509,-83.8543202
DR-846-KY,846,KY,DR,1989-10-30T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-18T00:00:00.000Z,2002-04-24T00:00:00.000Z,0,21,131,99131,Leslie (County),89044,,2023-05-22T03:41:22.800Z,f1d26736bbe302e4f1959eaf893a11eeb599ee12,fba01bf9-4f26-4277-9adf-86a02832abf3,1989,37.0939886,-83.38100797
DR-846-KY,846,KY,DR,1989-10-30T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-18T00:00:00.000Z,2002-04-24T00:00:00.000Z,0,21,133,99133,Letcher (County),89044,,2023-05-22T03:41:22.800Z,b71064dafc0fa80850ded7fb79c1e9f300661b9c,83bdd5f5-3ba9-4fd8-9e15-0a3ded0f4a1d,1989,37.12125569,-82.85515105
DR-846-KY,846,KY,DR,1989-10-30T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-18T00:00:00.000Z,2002-04-24T00:00:00.000Z,0,21,153,99153,Magoffin (County),89044,,2023-05-22T03:41:22.800Z,11cf58b1ff9a1b8d101f239a4e72af18cba4688c,962cdb2b-ff1b-46e2-922c-55aeaefaf1d6,1989,37.7063116,-83.06414674
DR-846-KY,846,KY,DR,1989-10-30T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-18T00:00:00.000Z,2002-04-24T00:00:00.000Z,0,21,189,99189,Owsley (County),89044,,2023-05-22T03:41:22.800Z,088cf89df4c59af73a31720c47d93e1556a24477,29d62145-6081-47f3-9490-9e7991a96f0f,1989,37.41974744,-83.68320054
DR-846-KY,846,KY,DR,1989-10-30T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-18T00:00:00.000Z,2002-04-24T00:00:00.000Z,0,21,193,99193,Perry (County),89044,,2023-05-22T03:41:22.800Z,399eab44cbaf15ad63a9aa0b142b46b823bf20dc,8a0992ec-27d8-4fad-9a13-027a5698f3f6,1989,37.24414459,-83.22147321
DR-846-KY,846,KY,DR,1989-10-30T00:00:00.000Z,1990,Flood,"SEVERE STORMS, MUDSLIDES & FLOODING",0,1,1,0,1989-10-16T00:00:00.000Z,1989-10-18T00:00:00.000Z,2002-04-24T00:00:00.000Z,0,21,195,99195,Pike (County),89044,,2023-05-22T03:41:22.800Z,f3ed0d6f80b9fc85367720d400a6f3bfd061974a,5ec26a0b-9e95-412b-9661-6eda05c8b52e,1989,37.46909859,-82.39537783
