femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
DR-81-KS,81,KS,DR,1957-09-05T00:00:00.000Z,1957,Flood,FLOODS,0,1,1,1,1957-09-05T00:00:00.000Z,1957-09-05T00:00:00.000Z,1959-01-01T00:00:00.000Z,0,20,0,0,Statewide,57026,,2023-05-22T03:41:22.800Z,cb8123f5ca3bec58a5165894f9aa405dc9c05d1b,400191d0-68d8-4b4d-a206-d7a3b64eebd7,1957,,
DR-80-MN,80,MN,DR,1957-06-22T00:00:00.000Z,1957,Flood,FLOODS,0,1,1,1,1957-06-22T00:00:00.000Z,1957-06-22T00:00:00.000Z,1960-06-01T00:00:00.000Z,0,27,0,0,Statewide,57023,,2023-05-22T03:41:22.800Z,30279bdd4b143fc78afb27de2eb4e0f8e77de61b,d611cb6f-960f-4d47-b0bf-561203851798,1957,,
DR-79-ND,79,ND,DR,1957-06-22T00:00:00.000Z,1957,Tornado,TORNADO,0,1,1,1,1957-06-22T00:00:00.000Z,1957-06-22T00:00:00.000Z,1959-04-01T00:00:00.000Z,0,38,0,0,Statewide,57025,,2023-05-22T03:41:22.800Z,40b8409369f5d925344afb9c6ce09081b69d1c26,a751783b-2986-4d4a-ad18-44c697db66cc,1957,,
DR-78-IL,78,IL,DR,1957-06-22T00:00:00.000Z,1957,Flood,FLOODS,0,1,1,1,1957-06-22T00:00:00.000Z,1957-06-22T00:00:00.000Z,1959-03-01T00:00:00.000Z,0,17,0,0,Statewide,57024,,2023-05-22T03:41:22.800Z,a73f31e0290abcd6d0f15337f7681fcf2f48706b,1c72625f-a3ea-490a-aeb0-307a16439aff,1957,,
DR-77-AR,77,AR,DR,1957-05-29T00:00:00.000Z,1957,Tornado,"TORNADOES, RAIN, HAIL & FLOODS",0,1,1,1,1957-05-29T00:00:00.000Z,1957-05-29T00:00:00.000Z,1966-01-28T00:00:00.000Z,0,5,0,0,Statewide,57021,,2023-05-22T03:41:22.800Z,57ade562cbfb8a4a3933f0a1c649fbd34533615a,71d10b4f-7b3b-4b37-88de-96b4c0d9daa9,1957,,
DR-76-ID,76,ID,DR,1957-05-27T00:00:00.000Z,1957,Flood,FLOOD,0,1,1,1,1957-05-27T00:00:00.000Z,1957-05-27T00:00:00.000Z,1960-12-01T00:00:00.000Z,0,16,0,0,Statewide,57027,,2023-05-22T03:41:22.800Z,79395d9b90be2ebfaea81f1f0e3fa6b2da3974e3,62ce3d2d-336e-44a2-b635-b0a6863f784b,1957,,
DR-75-MO,75,MO,DR,1957-05-22T00:00:00.000Z,1957,Tornado,TORNADOES & FLOODS,0,1,1,1,1957-05-22T00:00:00.000Z,1957-05-22T00:00:00.000Z,1959-06-01T00:00:00.000Z,0,29,0,0,Statewide,57020,,2023-05-22T03:41:22.800Z,aec124815739d7337474378916fbbaf9e004a72b,91199d24-4e70-4220-922c-f9828d6781e7,1957,,
DR-74-OK,74,OK,DR,1957-05-18T00:00:00.000Z,1957,Flood,FLOOD,0,1,1,1,1957-05-18T00:00:00.000Z,1957-05-18T00:00:00.000Z,1960-08-01T00:00:00.000Z,0,40,0,0,Statewide,57019,,2023-05-22T03:41:22.800Z,5ff6dd308f5355807d3dfa6fe4fc92d013ae78a6,67c0d093-7837-4c39-b2d6-d00f8cbfc1c8,1957,,
DR-73-LA,73,LA,DR,1957-05-16T00:00:00.000Z,1957,Hurricane,FLOODS & HURRICANE,0,1,1,1,1957-05-16T00:00:00.000Z,1957-05-16T00:00:00.000Z,1960-08-01T00:00:00.000Z,0,22,0,0,Statewide,57022,,2023-05-22T03:41:22.800Z,c7c8a85b7d6e54d42759e5b05cf085ee7a8a4317,cfa03c68-c34f-4ecf-a65f-76933351f3d8,1957,,
DR-72-TX,72,TX,DR,1957-04-29T00:00:00.000Z,1957,Hurricane,"HURRICANE, RAIN, WIND, HAIL & FLOODS",0,1,1,1,1957-04-29T00:00:00.000Z,1957-04-29T00:00:00.000Z,1961-03-01T00:00:00.000Z,0,48,0,0,Statewide,57018,,2023-05-22T03:41:22.800Z,b54dbf0008c3d188b38885449e1fdd9b7eb55b7e,161ee2ea-fa38-4c54-aa45-8af168d413a0,1957,,
DR-71-HI,71,HI,DR,1957-03-16T00:00:00.000Z,1957,Other,TIDAL WAVE,0,1,1,1,1957-03-16T00:00:00.000Z,1957-03-16T00:00:00.000Z,1959-05-01T00:00:00.000Z,0,15,0,0,Statewide,57017,,2023-05-22T03:41:22.800Z,c13b8b3570cd25a703a4d9e9c452a23239adae7b,8bfce90a-74d9-4163-a8e4-5b06cf9a6711,1957,,
DR-70-WA,70,WA,DR,1957-03-06T00:00:00.000Z,1957,Flood,FLOODS,0,1,1,1,1957-03-06T00:00:00.000Z,1957-03-06T00:00:00.000Z,1961-01-01T00:00:00.000Z,0,53,0,0,Statewide,57016,,2023-05-22T03:41:22.800Z,b55e838d6782ab59c2b6006e2241344c897295ce,7e43faa9-29e5-4078-b269-7f095c4a4f37,1957,,
DR-69-OR,69,OR,DR,1957-03-01T00:00:00.000Z,1957,Flood,FLOOD,0,1,1,1,1957-03-01T00:00:00.000Z,1957-03-01T00:00:00.000Z,1960-06-01T00:00:00.000Z,0,41,0,0,Statewide,57015,,2023-05-22T03:41:22.800Z,818bddb2fe90b2eb9eb87f92c7407be4d36afdeb,527a516d-8d21-49f5-a896-fdaa997a040a,1957,,
DR-68-VA,68,VA,DR,1957-02-01T00:00:00.000Z,1957,Flood,FLOODS,0,1,1,1,1957-02-01T00:00:00.000Z,1957-02-01T00:00:00.000Z,1958-03-01T00:00:00.000Z,0,51,0,0,Statewide,57014,,2023-05-22T03:41:22.800Z,c4f24a98b3bb7249c247c07c81fe76d12f97a6f4,07c1678f-9148-4547-a9c5-b9717d99e24c,1957,,
DR-67-WV,67,WV,DR,1957-01-31T00:00:00.000Z,1957,Flood,FLOOD,0,1,1,1,1957-01-31T00:00:00.000Z,1957-01-31T00:00:00.000Z,1959-10-01T00:00:00.000Z,0,54,0,0,Statewide,57013,,2023-05-22T03:41:22.800Z,8e497d3ed756d35ecc06242b41cf2dd9714c56e1,00482f18-f9c4-4e6d-9d45-091b19a682b0,1957,,
