femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
EM-3116-FL,3116,FL,EM,1995-08-03T00:00:00.000Z,1995,Hurricane,HURRICANE ERIN,0,0,1,0,1995-08-02T00:00:00.000Z,1995-08-03T00:00:00.000Z,2004-04-13T00:00:00.000Z,0,12,0,0,Statewide,95043,,2023-05-22T03:41:22.800Z,ac372b7fc9d24cb75ab37e86dd93e8ab7f6dc4fd,ab0ef74d-6bcd-4924-9aff-c9c138f08471,1995,,
EM-3115-OK,3115,OK,EM,1995-04-19T00:00:00.000Z,1995,Human Cause,EXPLOSION AT FEDERAL COURTHOUSE IN OKLAHOMA CITY,0,0,1,0,1995-04-19T00:00:00.000Z,1995-04-19T00:00:00.000Z,2002-07-16T00:00:00.000Z,0,40,0,0,Statewide,95001,,2023-05-22T03:41:22.800Z,855a8827677a13525c8bc6f5f3e365b46b7f1d6b,1e7afdeb-83c6-4b2f-a0e9-26616c6478e2,1995,,
FM-2116-MA,2116,MA,FM,1995-09-12T00:00:00.000Z,1995,Fire,RUSSELL FIRE,0,0,1,0,1995-09-05T00:00:00.000Z,1995-09-05T00:00:00.000Z,2002-01-29T00:00:00.000Z,0,25,0,0,Statewide,95051,,2023-05-22T03:41:22.800Z,2e6b56ecdf5bbc4e737a280d6b0c9ef2787a8ca2,7e59f5da-9b1e-4e75-bb90-bade59648262,1995,,
FM-2115-NY,2115,NY,FM,1995-08-25T00:00:00.000Z,1995,Fire,ROCKY POINT/CRANBERRY BOG FIRE,0,0,1,0,1995-08-21T00:00:00.000Z,1995-08-21T00:00:00.000Z,2001-08-03T00:00:00.000Z,0,36,0,0,Statewide,95049,,2023-05-22T03:41:22.800Z,546a38d88b4361efda112c9fa04a9f92d21586a1,832004b3-b8e5-4ae3-8fa5-9f2da99470fd,1995,,
FM-2114-AZ,2114,AZ,FM,1995-07-08T00:00:00.000Z,1995,Fire,RIO FIRE,0,0,1,0,1995-07-07T00:00:00.000Z,1995-07-07T00:00:00.000Z,1998-06-19T00:00:00.000Z,0,4,0,0,Statewide,95040,,2023-05-22T03:41:22.800Z,1b99608bbdda9bb7d1b406bf44611d89e0d16492,2b9cff0f-d1e0-4ae3-a5ba-df61f4944f5c,1995,,
FM-2113-AZ,2113,AZ,FM,1995-06-11T00:00:00.000Z,1995,Fire,GERONIMO FIRE,0,0,1,0,1995-06-11T00:00:00.000Z,1995-06-11T00:00:00.000Z,1998-06-19T00:00:00.000Z,0,4,0,0,Statewide,95033,,2023-05-22T03:41:22.800Z,51b676595d6308e1f37e02215d26e863e1bc5aa1,5a4fbc88-7fb8-4a8a-a83e-43f43f663a89,1995,,
DR-1076-GA,1076,GA,DR,1995-12-20T00:00:00.000Z,1996,Severe Storm,SEVERE STORMS AND TORNADOES,0,1,0,0,1995-11-07T00:00:00.000Z,1995-11-08T00:00:00.000Z,2002-06-19T00:00:00.000Z,0,13,95,99095,Dougherty (County),96007,,2023-05-22T03:41:22.800Z,1c92de1ff5bb1508d9738b086706fe54a3c35ba4,a55c4a5e-0fd6-42e7-8c70-58e707863627,1995,31.53329476,-84.21604918
DR-1074-FL,1074,FL,DR,1995-10-27T00:00:00.000Z,1996,Flood,SEVERE FLOODING,0,0,1,0,1995-10-13T00:00:00.000Z,1995-11-20T00:00:00.000Z,2004-12-21T00:00:00.000Z,0,12,111,99111,St. Lucie (County),96006,,2023-05-22T03:41:22.800Z,7cd00d2efddb79d7f9b846e658fe7aee0aa27b6a,b68039a5-a1f6-4294-a0cc-9e801f105ffe,1995,27.377528,-80.47111892
DR-1074-FL,1074,FL,DR,1995-10-27T00:00:00.000Z,1996,Flood,SEVERE FLOODING,0,1,1,0,1995-10-13T00:00:00.000Z,1995-11-20T00:00:00.000Z,2004-12-21T00:00:00.000Z,0,12,85,99085,Martin (County),96006,,2023-05-22T03:41:22.800Z,d83f5acf4fb1d2832c7d1356db9584ff8d86c675,2c2244fd-2074-49d5-8d08-3a01a9645531,1995,27.07737178,-80.43133534
DR-1074-FL,1074,FL,DR,1995-10-27T00:00:00.000Z,1996,Flood,SEVERE FLOODING,0,1,1,0,1995-10-13T00:00:00.000Z,1995-11-20T00:00:00.000Z,2004-12-21T00:00:00.000Z,0,12,99,99099,Palm Beach (County),96006,,2023-05-22T03:41:22.800Z,ea5a9047457f41d04ff8c20a05d8993062be6b5d,4b53cc8e-4f80-4156-b992-9e1d710e5972,1995,26.64741122,-80.46503899
