femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
EM-3133-AL,3133,AL,EM,1998-09-28T00:00:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,0,1,0,1998-09-28T00:00:00.000Z,1998-10-06T00:00:00.000Z,2005-07-12T00:00:00.000Z,0,1,3,99003,Baldwin (County),98170,,2023-05-22T03:41:22.800Z,c8d3161aea1e582b5925060e628bdb9aad40978b,d23cf980-660a-41a9-b108-03ae8db9b45b,1998,30.72782468,-87.72274477
EM-3133-AL,3133,AL,EM,1998-09-28T00:00:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,0,1,0,1998-09-28T00:00:00.000Z,1998-10-06T00:00:00.000Z,2005-07-12T00:00:00.000Z,0,1,13,99013,Butler (County),98170,,2023-05-22T03:41:22.800Z,f2c2e245c1501f758c576065f81097e1fc61886e,fbcd4fa9-52da-4168-9430-d08d74091c6b,1998,31.75252432,-86.68040924
EM-3133-AL,3133,AL,EM,1998-09-28T00:00:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,0,1,0,1998-09-28T00:00:00.000Z,1998-10-06T00:00:00.000Z,2005-07-12T00:00:00.000Z,0,1,25,99025,Clarke (County),98170,,2023-05-22T03:41:22.800Z,f70253471c2312a882b480b8b076385a059291ab,9d66c3d4-301f-4ad4-932e-ee99ab00a3e8,1998,31.67695451,-87.83077181
EM-3133-AL,3133,AL,EM,1998-09-28T00:00:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,0,1,0,1998-09-28T00:00:00.000Z,1998-10-06T00:00:00.000Z,2005-07-12T00:00:00.000Z,0,1,31,99031,Coffee (County),98170,,2023-05-22T03:41:22.800Z,c985bb61dd2c2cba9db08552e27442a87cca0ca6,a6b7cbbe-d049-44a1-a444-6566f42f4af6,1998,31.40188396,-85.98828821
EM-3133-AL,3133,AL,EM,1998-09-28T00:00:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,0,1,0,1998-09-28T00:00:00.000Z,1998-10-06T00:00:00.000Z,2005-07-12T00:00:00.000Z,0,1,35,99035,Conecuh (County),98170,,2023-05-22T03:41:22.800Z,7b7f3235b14cb1543bf95116bfab89f31ac9dfd6,5e7bce01-247e-4d87-9741-a137a20eea5f,1998,31.42899352,-86.9938237
EM-3133-AL,3133,AL,EM,1998-09-28T00:00:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,0,1,0,1998-09-28T00:00:00.000Z,1998-10-06T00:00:00.000Z,2005-07-12T00:00:00.000Z,0,1,39,99039,Covington (County),98170,,2023-05-22T03:41:22.800Z,24e93647665808d4ab8a2cc2489c60115a9ec298,34ae3f1a-b83b-428e-b0ec-576f6d2e1547,1998,31.24861005,-86.45142629
EM-3133-AL,3133,AL,EM,1998-09-28T00:00:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,0,1,0,1998-09-28T00:00:00.000Z,1998-10-06T00:00:00.000Z,2005-07-12T00:00:00.000Z,0,1,41,99041,Crenshaw (County),98170,,2023-05-22T03:41:22.800Z,b57039d3a74c9f89bb31ea2072c23be99e3bd822,37491f4f-c160-4265-9ea8-0854d8e7141f,1998,31.73169775,-86.31341907
EM-3133-AL,3133,AL,EM,1998-09-28T00:00:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,0,1,0,1998-09-28T00:00:00.000Z,1998-10-06T00:00:00.000Z,2005-07-12T00:00:00.000Z,0,1,53,99053,Escambia (County),98170,,2023-05-22T03:41:22.800Z,12c26947cd3e4c75b807bd004ef6b80ce705db1e,38f7bdcc-4089-4933-b789-874dabf745ed,1998,31.12613571,-87.16176056
EM-3133-AL,3133,AL,EM,1998-09-28T00:00:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,0,1,0,1998-09-28T00:00:00.000Z,1998-10-06T00:00:00.000Z,2005-07-12T00:00:00.000Z,0,1,61,99061,Geneva (County),98170,,2023-05-22T03:41:22.800Z,5430c18758a896588b4d15e92401a5f690c79ec7,58b5c4fe-65e4-4c76-af6a-a7d8327ea946,1998,31.09486905,-85.83932953
EM-3133-AL,3133,AL,EM,1998-09-28T00:00:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,0,1,0,1998-09-28T00:00:00.000Z,1998-10-06T00:00:00.000Z,2005-07-12T00:00:00.000Z,0,1,97,99097,Mobile (County),98170,,2023-05-22T03:41:22.800Z,5eafc4b672ba8db4d78beffa2ab781991fba1413,446edbbe-4eb4-4d21-b046-58ab61e2eef0,1998,30.77909854,-88.20659057
