femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
DR-1786-LA,1786,LA,DR,2008-09-02T00:00:00.000Z,2008,Hurricane,HURRICANE GUSTAV ,0,0,1,1,2008-09-01T00:00:00.000Z,2008-09-11T00:00:00.000Z,,0,22,13,99013,Bienville (Parish),8138,2008-12-17T00:00:00.000Z,2023-09-28T23:41:12.686Z,0c9eab2da9929a2a4f6c99a1ec068e543eaa67f5,5d6d7f8f-ffd2-49e6-8c67-35b1995c0f33,2008,32.34717134,-93.05594858
DR-1786-LA,1786,LA,DR,2008-09-02T00:00:00.000Z,2008,Hurricane,HURRICANE GUSTAV ,0,0,1,1,2008-09-01T00:00:00.000Z,2008-09-11T00:00:00.000Z,,0,22,15,99015,Bossier (Parish),8138,2008-12-17T00:00:00.000Z,2023-09-28T23:41:12.686Z,8f0087d2a59f30de04b88904112d3b80871f5015,eb050070-4b69-47cd-804f-c00621407243,2008,32.67882745,-93.60428557
EM-3299-NY,3299,NY,EM,2008-12-18T00:00:00.000Z,2009,Severe Storm,SEVERE WINTER STORM,0,0,1,0,2008-12-11T00:00:00.000Z,2008-12-31T00:00:00.000Z,2014-04-01T00:00:00.000Z,0,36,1,99001,Albany (County),8183,,2023-05-22T03:41:22.800Z,1f63ed60e7d6b61e35fc5ffebce187524db2aa6e,faf876da-f422-43ae-8b80-6e1fcd486596,2008,42.59987237,-73.97341306
EM-3299-NY,3299,NY,EM,2008-12-18T00:00:00.000Z,2009,Severe Storm,SEVERE WINTER STORM,0,0,1,0,2008-12-11T00:00:00.000Z,2008-12-31T00:00:00.000Z,2014-04-01T00:00:00.000Z,0,36,17,99017,Chenango (County),8183,,2023-05-22T03:41:22.800Z,e4e4f4db6d61e18b51236f1dd903cff9f21b5016,adead257-aa3b-4678-a757-267045372422,2008,42.49352629,-75.61144344
EM-3299-NY,3299,NY,EM,2008-12-18T00:00:00.000Z,2009,Severe Storm,SEVERE WINTER STORM,0,0,1,0,2008-12-11T00:00:00.000Z,2008-12-31T00:00:00.000Z,2014-04-01T00:00:00.000Z,0,36,21,99021,Columbia (County),8183,,2023-05-22T03:41:22.800Z,f518dc64cdf57913e0f94e5ef28fc8ea15501aee,289f2336-3b91-4a2d-9d52-74b3c05b0a8e,2008,42.25016297,-73.63186276
EM-3299-NY,3299,NY,EM,2008-12-18T00:00:00.000Z,2009,Severe Storm,SEVERE WINTER STORM,0,0,1,0,2008-12-11T00:00:00.000Z,2008-12-31T00:00:00.000Z,2014-04-01T00:00:00.000Z,0,36,25,99025,Delaware (County),8183,,2023-05-22T03:41:22.800Z,809eee86555fe20ded4d80f2fe4ec34da55f6315,ae9a02e7-7589-4109-b504-f4bd15e7f3dd,2008,42.19791446,-74.96687059
EM-3299-NY,3299,NY,EM,2008-12-18T00:00:00.000Z,2009,Severe Storm,SEVERE WINTER STORM,0,0,1,0,2008-12-11T00:00:00.000Z,2008-12-31T00:00:00.000Z,2014-04-01T00:00:00.000Z,0,36,27,99027,Dutchess (County),8183,,2023-05-22T03:41:22.800Z,8d834ebe9752ffad62debc2917fb7ac48f07f616,d75d9e01-fa31-4f89-962a-3a052e9b1361,2008,41.76513375,-73.74303603
EM-3299-NY,3299,NY,EM,2008-12-18T00:00:00.000Z,2009,Severe Storm,SEVERE WINTER STORM,0,0,1,0,2008-12-11T00:00:00.000Z,2008-12-31T00:00:00.000Z,2014-04-01T00:00:00.000Z,0,36,39,99039,Greene (County),8183,,2023-05-22T03:41:22.800Z,8f7456e34e5ae73e8a86641c1d8a990d4244a1ff,576c580f-d4fc-4fee-be19-22010a5e89e8,2008,42.27638026,-74.12279549
EM-3299-NY,3299,NY,EM,2008-12-18T00:00:00.000Z,2009,Severe Storm,SEVERE WINTER STORM,0,0,1,0,2008-12-11T00:00:00.000Z,2008-12-31T00:00:00.000Z,2014-04-01T00:00:00.000Z,0,36,71,99071,Orange (County),8183,,2023-05-22T03:41:22.800Z,dd8fc3f5fca64e5660c2fa1e803cdcfebf599f29,e814f82e-ae5e-436e-88b4-61b8284b901c,2008,41.40198158,-74.30558896
EM-3299-NY,3299,NY,EM,2008-12-18T00:00:00.000Z,2009,Severe Storm,SEVERE WINTER STORM,0,0,1,0,2008-12-11T00:00:00.000Z,2008-12-31T00:00:00.000Z,2014-04-01T00:00:00.000Z,0,36,77,99077,Otsego (County),8183,,2023-05-22T03:41:22.800Z,0f1fb1dd463ab351beed2e29bd5bb64748bb3c86,02326503-7402-4422-8ff6-86cfe9d04818,2008,42.63374775,-75.03243898
