femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
FM-5163-GA,5163,GA,FM,2016-11-13T00:00:00.000Z,2017,Fire,TATUM GULF FIRE,0,0,1,1,2016-11-13T00:00:00.000Z,2016-12-02T00:00:00.000Z,2023-01-09T00:00:00.000Z,0,13,83,99083,Dade (County),16118,,2023-05-22T03:41:22.800Z,4d4e7708ee2b7ca2b1c387f6eebbcd9b33428626,19a1db9c-aefe-4754-a4f2-9137244872b0,2016,34.85458429,-85.50458952
FM-5162-SC,5162,SC,FM,2016-11-12T00:00:00.000Z,2017,Fire,PINNACLE MOUNTAIN FIRE,0,0,1,1,2016-11-12T00:00:00.000Z,2016-12-20T00:00:00.000Z,,0,45,45,99045,Greenville (County),16117,,2023-05-22T03:41:22.800Z,ef59092101e95706422d8cc95dad0eb7b3405b4e,d2d1c5a2-7471-4536-a50a-9ca8c99cc9de,2016,34.89387815,-82.37063974
FM-5162-SC,5162,SC,FM,2016-11-12T00:00:00.000Z,2017,Fire,PINNACLE MOUNTAIN FIRE,0,0,1,1,2016-11-12T00:00:00.000Z,2016-12-20T00:00:00.000Z,,0,45,77,99077,Pickens (County),16117,,2023-05-22T03:41:22.800Z,12f1dedaa23338b3b16275a257ff279d9d82aa96,08d4ff41-f170-4f5d-a9b6-378bc76d4418,2016,34.88795956,-82.72522047
FM-5161-NC,5161,NC,FM,2016-11-11T00:00:00.000Z,2017,Fire,PARTY ROCK FIRE,0,0,1,1,2016-11-11T00:00:00.000Z,2016-11-29T00:00:00.000Z,,0,37,21,99021,Buncombe (County),16116,,2023-05-22T03:41:22.800Z,bc82ca44b539ac0ff1aae4c261177dc17691a730,0de2e68c-c587-49a7-b92f-21bf3781b6a5,2016,35.6112775,-82.53035424
FM-5161-NC,5161,NC,FM,2016-11-11T00:00:00.000Z,2017,Fire,PARTY ROCK FIRE,0,0,1,1,2016-11-11T00:00:00.000Z,2016-11-29T00:00:00.000Z,,0,37,89,99089,Henderson (County),16116,,2023-05-22T03:41:22.800Z,426e3bb084296359c20348251de0fcdda1fc15bf,b735373b-37db-4294-85aa-c93aa2e0b9e5,2016,35.33655768,-82.48021492
FM-5161-NC,5161,NC,FM,2016-11-11T00:00:00.000Z,2017,Fire,PARTY ROCK FIRE,0,0,1,1,2016-11-11T00:00:00.000Z,2016-11-29T00:00:00.000Z,,0,37,161,99161,Rutherford (County),16116,,2023-05-22T03:41:22.800Z,bfe7bef8f288e8e1dce4a863bca7130059a252b7,0e890086-05bf-4688-8048-a66b8aadc06e,2016,35.4018617,-81.92041527
FM-5160-TN,5160,TN,FM,2016-11-11T00:00:00.000Z,2017,Fire,SMITH MOUNTAIN FIRE COMPLEX,0,0,1,1,2016-11-11T00:00:00.000Z,2016-11-29T00:00:00.000Z,2019-09-17T00:00:00.000Z,0,47,7,99007,Bledsoe (County),16115,,2023-05-22T03:41:22.800Z,383a361000e067c7ad9b8ef61db201d23915eb8b,79d17909-0188-4caa-85ee-e3c5615a036e,2016,35.59663055,-85.20533487
FM-5160-TN,5160,TN,FM,2016-11-11T00:00:00.000Z,2017,Fire,SMITH MOUNTAIN FIRE COMPLEX,0,0,1,1,2016-11-11T00:00:00.000Z,2016-11-29T00:00:00.000Z,2019-09-17T00:00:00.000Z,0,47,65,99065,Hamilton (County),16115,,2023-05-22T03:41:22.800Z,058d13b82ff8447a51ec5a869347c679bc202726,b2c463d4-06af-41d7-9391-b65aabd7b99a,2016,35.18133492,-85.1644476
FM-5160-TN,5160,TN,FM,2016-11-11T00:00:00.000Z,2017,Fire,SMITH MOUNTAIN FIRE COMPLEX,0,0,1,1,2016-11-11T00:00:00.000Z,2016-11-29T00:00:00.000Z,2019-09-17T00:00:00.000Z,0,47,153,99153,Sequatchie (County),16115,,2023-05-22T03:41:22.800Z,7cb5b6a0358007bd868e8863fd10f7b5866510bb,1e6e1cb4-0bfa-4781-8c69-bd89fb01a15e,2016,35.37103725,-85.4102441
FM-5159-TN,5159,TN,FM,2016-11-09T00:00:00.000Z,2017,Fire,FLIPPERS BEND FIRE,0,0,1,1,2016-11-05T00:00:00.000Z,2016-12-03T00:00:00.000Z,2023-03-16T00:00:00.000Z,0,47,65,99065,Hamilton (County),16114,,2023-05-22T03:41:22.800Z,351317f3d4387347ea6c349919345f6d225bca71,1c4bc35c-f855-4c8b-93a8-56de19e61747,2016,35.18133492,-85.1644476
FM-5158-KY,5158,KY,FM,2016-11-08T00:00:00.000Z,2017,Fire,EAGLES NEST FIRE,0,0,1,1,2016-11-08T00:00:00.000Z,2016-11-21T00:00:00.000Z,,0,21,25,99025,Breathitt (County),16113,,2023-05-22T03:41:22.800Z,28486a120d2ca0aca265530f5eb27ed205bb5f8d,90c2ef19-8250-464e-9275-7a3fb5ecbb22,2016,37.5214728,-83.32358216
FM-5157-CO,5157,CO,FM,2016-10-17T00:00:00.000Z,2017,Fire,JUNKINS FIRE,0,0,1,1,2016-10-17T00:00:00.000Z,2016-10-26T00:00:00.000Z,2020-04-20T00:00:00.000Z,0,8,27,99027,Custer (County),16107,,2023-05-22T03:41:22.800Z,eb864714e5cb35d32aa7c0018669afbbcd318474,1262992d-89f5-480a-b606-7f7132bf5d57,2016,38.10882281,-105.3670379
FM-5157-CO,5157,CO,FM,2016-10-17T00:00:00.000Z,2017,Fire,JUNKINS FIRE,0,0,1,1,2016-10-17T00:00:00.000Z,2016-10-26T00:00:00.000Z,2020-04-20T00:00:00.000Z,0,8,101,99101,Pueblo (County),16107,,2023-05-22T03:41:22.800Z,5166d559aba8ea17949fd4efb03173ba49c2a81f,17b7e48e-19cc-40fd-a0d9-27d7223bbd3b,2016,38.17377693,-104.5124892
FM-5156-NV,5156,NV,FM,2016-10-14T00:00:00.000Z,2017,Fire,LITTLE VALLEY FIRE,0,0,1,1,2016-10-14T00:00:00.000Z,2016-10-31T00:00:00.000Z,,0,32,31,99031,Washoe (County),16106,,2023-05-22T03:41:22.800Z,b9c6aa9cc02028ea7d24c1c6eedee63f3cf41fea,3fd657eb-909d-45d7-bcb5-d7832dbfea10,2016,40.66566815,-119.6643222
FM-5154-NV,5154,NV,FM,2016-10-02T00:00:00.000Z,2017,Fire,FRONTAGE FIRE,0,0,1,1,2016-10-02T00:00:00.000Z,2016-10-04T00:00:00.000Z,,0,32,5,99005,Douglas (County),16094,,2023-05-22T03:41:22.800Z,5a38720712072d94de712b4129394e5df67ed846,cebd8c22-5dca-4f39-be17-0db9657b8d50,2016,38.91213378,-119.6162086
FM-5152-WA,5152,WA,FM,2016-08-28T00:00:00.000Z,2016,Fire,SUNCREST FIRE,0,0,1,0,2016-08-27T00:00:00.000Z,2016-08-30T00:00:00.000Z,,0,53,7,99007,Chelan (County),16086,,2023-05-22T03:41:22.800Z,6f9eefe2d63ebcabec497f36e292e432067b5041,a9f59821-ea04-4004-9882-5ae8ac84e7f6,2016,47.86921949,-120.6188281
FM-5151-ID,5151,ID,FM,2016-08-25T00:00:00.000Z,2016,Fire,HENRYS CREEK FIRE,0,0,1,0,2016-08-21T00:00:00.000Z,2016-08-31T00:00:00.000Z,2021-09-15T00:00:00.000Z,0,16,19,99019,Bonneville (County),16085,,2023-05-22T03:41:22.800Z,d8eff946ef9cf4b8893261e45abfb96701b98856,4a40ab06-0c86-4f2e-8606-8d48a0f97b9c,2016,43.38792191,-111.6147928
FM-5150-CA,5150,CA,FM,2016-08-22T00:00:00.000Z,2016,Fire,CEDAR FIRE,0,0,1,0,2016-08-16T00:00:00.000Z,2016-09-08T00:00:00.000Z,,0,6,29,99029,Kern (County),16084,,2023-05-22T03:41:22.800Z,17e310ff49059e158574e92f91e8a802e8333068,622ec864-c443-4b82-8911-f08a9e837146,2016,35.34292819,-118.72959
FM-5150-CA,5150,CA,FM,2016-08-22T00:00:00.000Z,2016,Fire,CEDAR FIRE,0,0,1,0,2016-08-16T00:00:00.000Z,2016-09-08T00:00:00.000Z,,0,6,107,99107,Tulare (County),16084,,2023-05-22T03:41:22.800Z,ca1c0f95dc31c213813cf2672cc2b95de52fc043,9de8f68e-83ba-401a-87d4-52ffcccb8b6e,2016,36.22081997,-118.8004216
FM-5149-WA,5149,WA,FM,2016-08-22T00:00:00.000Z,2016,Fire,YALE FIRE,0,0,1,0,2016-08-21T00:00:00.000Z,2016-08-29T00:00:00.000Z,,0,53,63,99063,Spokane (County),16083,,2023-05-22T03:41:22.800Z,c3e2520692d715eb7dc08feb14f67f2fc45c8bfa,7907b751-9bc8-41fd-a61b-a3059b586a8a,2016,47.62077953,-117.4039405
FM-5147-CA,5147,CA,FM,2016-08-16T00:00:00.000Z,2016,Fire,BLUE CUT FIRE,0,0,1,0,2016-08-16T00:00:00.000Z,2016-08-22T00:00:00.000Z,2023-04-25T00:00:00.000Z,0,6,71,99071,San Bernardino (County),16080,,2023-05-22T03:41:22.800Z,b69e411e814114748904e2143f686a02880c2138,c3683d37-13e9-465e-8d79-2412eb5ef3ab,2016,34.84157876,-116.1783784
FM-5146-CA,5146,CA,FM,2016-08-14T00:00:00.000Z,2016,Fire,CHIMNEY FIRE,0,0,1,0,2016-08-13T00:00:00.000Z,2016-09-06T00:00:00.000Z,,0,6,79,99079,San Luis Obispo (County),16078,,2023-05-22T03:41:22.800Z,535a9c77fff94e1f1bb7bae118c3fbac9df9032f,3446e656-1d52-4f6d-8ae7-f002029fa59f,2016,35.38707354,-120.4042917
FM-5145-CA,5145,CA,FM,2016-08-14T00:00:00.000Z,2016,Fire,CLAYTON FIRE,0,0,1,0,2016-08-13T00:00:00.000Z,2016-08-22T00:00:00.000Z,,0,6,33,99033,Lake (County),16077,,2023-05-22T03:41:22.800Z,0cc204f939752e18374092471feba18be1d889c4,29e87359-2e53-4eaf-869a-fa49b0803f84,2016,39.0996887,-122.7532352
FM-5144-CA,5144,CA,FM,2016-08-08T00:00:00.000Z,2016,Fire,PILOT FIRE,0,0,1,0,2016-08-07T00:00:00.000Z,2016-08-16T00:00:00.000Z,,0,6,71,99071,San Bernardino (County),16075,,2023-05-22T03:41:22.800Z,326cec3e5c425094f64eeabb7e5ebd6f3744023c,cda01a50-4681-433b-b43b-219f0ce89e69,2016,34.84157876,-116.1783784
FM-5143-MT,5143,MT,FM,2016-08-01T00:00:00.000Z,2016,Fire,ROARING LION FIRE,0,0,1,0,2016-08-01T00:00:00.000Z,,2020-04-08T00:00:00.000Z,0,30,81,99081,Ravalli (County),16072,,2023-05-22T03:41:22.800Z,d30e653447fe94c33db81f1df3ddc0791a00b530,53b61671-c966-459b-ac99-38fb44feeb71,2016,46.08166896,-114.120145
FM-5142-WA,5142,WA,FM,2016-08-01T00:00:00.000Z,2016,Fire,SOUTH WARD GAP FIRE,0,0,1,0,2016-07-31T00:00:00.000Z,2016-08-03T00:00:00.000Z,,0,53,5,99005,Benton (County),16071,,2023-05-22T03:41:22.800Z,2bb1617b8f2126c2671eceb419bd1b5b57f90e3b,4963cbc3-86cf-425c-a97d-295e3545b676,2016,46.23976031,-119.5113335
FM-5141-NV,5141,NV,FM,2016-07-31T00:00:00.000Z,2016,Fire,VIRGINIA MOUNTAINS COMPLEX FIRE,0,0,1,0,2016-07-29T00:00:00.000Z,2016-08-07T00:00:00.000Z,,0,32,31,99031,Washoe (County),16069,,2023-05-22T03:41:22.800Z,dc8a1bb4fb96ba9d5bb0507100ef06e26129ae8e,cb5cd8e7-23a2-4af7-aba6-ada9cbc4c4ad,2016,40.66566815,-119.6643222
FM-5140-CA,5140,CA,FM,2016-07-31T00:00:00.000Z,2016,Fire,GOOSE FIRE,0,0,1,0,2016-07-30T00:00:00.000Z,2016-08-08T00:00:00.000Z,2022-06-30T00:00:00.000Z,0,6,19,99019,Fresno (County),16068,,2023-05-22T03:41:22.800Z,8dfe6b3bf66187cb6e2809bec2037c0d629bf98e,10ff63b8-abf7-4775-98dc-47078fa3fa24,2016,36.75807672,-119.6506833
FM-5139-WY,5139,WY,FM,2016-07-29T00:00:00.000Z,2016,Fire,TOKAWANA FIRE,0,0,1,0,2016-07-28T00:00:00.000Z,2016-08-04T00:00:00.000Z,2019-08-20T00:00:00.000Z,0,56,41,99041,Uinta (County),16070,,2023-05-22T03:41:22.800Z,3cdb1e90c34ec611f46b05e75b03fbcb4b6c07c5,179c5cd7-d471-49b5-8202-bf135c91358b,2016,41.28749663,-110.5474049
FM-5138-NV,5138,NV,FM,2016-07-29T00:00:00.000Z,2016,Fire,ROCK FIRE,0,0,1,0,2016-07-29T00:00:00.000Z,2016-07-31T00:00:00.000Z,,0,32,31,99031,Washoe (County),16067,,2023-05-22T03:41:22.800Z,dc8291eb280b71aaed350a16686f9e6e93de0b87,aafa8a80-81f4-4468-8edc-8b499a3e83e8,2016,40.66566815,-119.6643222
FM-5137-CA,5137,CA,FM,2016-07-28T00:00:00.000Z,2016,Fire,SOBERANES FIRE,0,0,1,0,2016-07-22T00:00:00.000Z,2016-10-05T00:00:00.000Z,,0,6,53,99053,Monterey (County),16066,,2023-05-22T03:41:22.800Z,235432b52ce0ca9027e318499a9985387a302f01,02094965-39ea-462d-a433-a8d422516e75,2016,36.21711865,-121.2387503
FM-5136-WY,5136,WY,FM,2016-07-25T00:00:00.000Z,2016,Fire,LAVA MOUNTAIN FIRE,0,0,1,0,2016-07-25T00:00:00.000Z,,2019-06-10T00:00:00.000Z,0,56,13,99013,Fremont (County),16065,,2023-05-22T03:41:22.800Z,25ecb0c31343eca03162c8d92f8b7eb85c808aa3,88ce84eb-666d-4d6c-b9ab-452c38132e1e,2016,43.04055711,-108.6304217
FM-5135-CA,5135,CA,FM,2016-07-23T00:00:00.000Z,2016,Fire,SAND FIRE,0,0,1,0,2016-07-22T00:00:00.000Z,2016-08-01T00:00:00.000Z,,0,6,37,99037,Los Angeles (County),16064,,2023-05-22T03:41:22.800Z,5bab58e1d25ebb563b99541a5f738b5fca970bbd,e99b5ce6-9786-44e4-bc01-b684521a3400,2016,34.32134579,-118.224703
