femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
DR-211-CA,211,CA,DR,1965-12-07T00:00:00.000Z,1966,Flood,HEAVY RAINS & FLOODING,0,1,1,0,1965-12-07T00:00:00.000Z,1965-12-07T00:00:00.000Z,1970-03-03T00:00:00.000Z,0,6,65,99065,Riverside (County),65037,,2023-05-22T03:41:22.800Z,f088498f293b38ded6e24da2f902418c83b01d24,79cf4637-a647-4ccc-b6b5-fd77c06b5c3b,1965,33.74329781,-115.9939021
DR-211-CA,211,CA,DR,1965-12-07T00:00:00.000Z,1966,Flood,HEAVY RAINS & FLOODING,0,1,1,0,1965-12-07T00:00:00.000Z,1965-12-07T00:00:00.000Z,1970-03-03T00:00:00.000Z,0,6,71,99071,San Bernardino (County),65037,,2023-05-22T03:41:22.800Z,4992716c4a9a868b2d49d60f3286be1e968d9720,b6f5b3f7-3d57-472d-8653-b3570cbb9740,1965,34.84157876,-116.1783784
DR-211-CA,211,CA,DR,1965-12-07T00:00:00.000Z,1966,Flood,HEAVY RAINS & FLOODING,0,1,1,0,1965-12-07T00:00:00.000Z,1965-12-07T00:00:00.000Z,1970-03-03T00:00:00.000Z,0,6,73,99073,San Diego (County),65037,,2023-05-22T03:41:22.800Z,3874a7a74e4d6d9f3b6e10771f6b4f2c2a51ce78,88ec801b-d345-4246-8502-c4587483b0ce,1965,33.03386576,-116.7353982
DR-211-CA,211,CA,DR,1965-12-07T00:00:00.000Z,1966,Flood,HEAVY RAINS & FLOODING,0,1,1,0,1965-12-07T00:00:00.000Z,1965-12-07T00:00:00.000Z,1970-03-03T00:00:00.000Z,0,6,111,99111,Ventura (County),65037,,2023-05-22T03:41:22.800Z,cf9abf333d61c4d84340a7d2bef65158aa641274,11d30d38-1be4-4778-b1ba-1db9b9d37d7e,1965,34.45474678,-119.0848457
DR-210-MS,210,MS,DR,1965-09-25T00:00:00.000Z,1965,Hurricane,HURRICANE BETSY,0,1,1,0,1965-09-25T00:00:00.000Z,1965-09-25T00:00:00.000Z,1968-11-18T00:00:00.000Z,0,28,1,99001,Adams (County),65036,,2023-05-22T03:41:22.800Z,d82be1be384344a636b17946c6913530a08eba3a,042318be-df4b-4d77-b553-c1d805266fe7,1965,31.48172857,-91.35355624
DR-210-MS,210,MS,DR,1965-09-25T00:00:00.000Z,1965,Hurricane,HURRICANE BETSY,0,1,1,0,1965-09-25T00:00:00.000Z,1965-09-25T00:00:00.000Z,1968-11-18T00:00:00.000Z,0,28,5,99005,Amite (County),65036,,2023-05-22T03:41:22.800Z,5a1890b05f788580a20f346dd8c625e46db81418,a7268117-366d-4f93-a949-384d5fbfa953,1965,31.17425244,-90.80453378
DR-210-MS,210,MS,DR,1965-09-25T00:00:00.000Z,1965,Hurricane,HURRICANE BETSY,0,1,1,0,1965-09-25T00:00:00.000Z,1965-09-25T00:00:00.000Z,1968-11-18T00:00:00.000Z,0,28,21,99021,Claiborne (County),65036,,2023-05-22T03:41:22.800Z,b34d48ef19ee94c3da4fa7ad707dce3cf4b9154e,75e559cc-f0d5-4a4d-8b82-fd66aaaef94f,1965,31.9736924,-90.91182829
DR-210-MS,210,MS,DR,1965-09-25T00:00:00.000Z,1965,Hurricane,HURRICANE BETSY,0,1,1,0,1965-09-25T00:00:00.000Z,1965-09-25T00:00:00.000Z,1968-11-18T00:00:00.000Z,0,28,37,99037,Franklin (County),65036,,2023-05-22T03:41:22.800Z,464224a08070118bd560c8d871baa14feb01e48f,bff6c08c-a1b5-4b23-8bb5-2a1db5e2aca1,1965,31.47675129,-90.89833873
DR-210-MS,210,MS,DR,1965-09-25T00:00:00.000Z,1965,Hurricane,HURRICANE BETSY,0,1,1,0,1965-09-25T00:00:00.000Z,1965-09-25T00:00:00.000Z,1968-11-18T00:00:00.000Z,0,28,47,99047,Harrison (County),65036,,2023-05-22T03:41:22.800Z,ec22363f35e524b44282a3afeb687e120ea25d41,620c110e-2b63-4464-b26b-603301433de8,1965,30.50439082,-89.11140872
DR-210-MS,210,MS,DR,1965-09-25T00:00:00.000Z,1965,Hurricane,HURRICANE BETSY,0,1,1,0,1965-09-25T00:00:00.000Z,1965-09-25T00:00:00.000Z,1968-11-18T00:00:00.000Z,0,28,59,99059,Jackson (County),65036,,2023-05-22T03:41:22.800Z,261960b443afbffbf8f584e5f34351f6ba0b1327,55571b02-dbbd-4b23-b24f-d258ceb47665,1965,30.53467952,-88.6353787
