femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
FM-5117-OK,5117,OK,FM,2015-11-11T00:00:00.000Z,2016,Fire,DLD FIRE COMPLEX,0,0,1,1,2015-11-11T00:00:00.000Z,2015-11-13T00:00:00.000Z,2022-05-18T00:00:00.000Z,0,40,105,99105,Nowata (County),15089,,2023-05-22T03:41:22.800Z,e857bf06eae684c19ff13dacf526115ba6a40265,68c8cd8a-cd6f-4d77-b608-9bf1eb28a951,2015,36.79844119,-95.61735986
FM-5117-OK,5117,OK,FM,2015-11-11T00:00:00.000Z,2016,Fire,DLD FIRE COMPLEX,0,0,1,1,2015-11-11T00:00:00.000Z,2015-11-13T00:00:00.000Z,2022-05-18T00:00:00.000Z,0,40,147,99147,Washington (County),15089,,2023-05-22T03:41:22.800Z,4dbfd6649c698105c56f4c8abb6b153a608099af,f89f091e-1f41-41d4-aeae-a274ef955b37,2015,36.71527849,-95.90449238
FM-5115-WY,5115,WY,FM,2015-10-11T00:00:00.000Z,2016,Fire,STATION FIRE,0,0,1,1,2015-10-11T00:00:00.000Z,,2020-01-10T00:00:00.000Z,0,56,25,99025,Natrona (County),15082,,2023-05-22T03:41:22.800Z,184784f4ca8b37ca0a9a0861e41ab80304cbb13a,f9408b8d-9c36-41c8-ab41-07b3e4cde40d,2015,42.96194049,-106.7988764
FM-5114-OR,5114,OR,FM,2015-09-14T00:00:00.000Z,2015,Fire,DRY GULCH FIRE,0,0,1,1,2015-09-13T00:00:00.000Z,2015-09-16T00:00:00.000Z,2022-09-28T00:00:00.000Z,0,41,1,99001,Baker (County),15075,,2023-05-22T03:41:22.800Z,76b3d59a38fb80620887449f17a6b81fd7da8a6a,b84d1ca7-4d48-4ad5-bc0c-ebc50b85111c,2015,44.70919815,-117.6755473
FM-5113-WA,5113,WA,FM,2015-09-14T00:00:00.000Z,2015,Fire,HORSETHIEF BUTTE FIRE,0,0,1,1,2015-09-13T00:00:00.000Z,2015-09-15T00:00:00.000Z,,0,53,39,99039,Klickitat (County),15074,,2023-05-22T03:41:22.800Z,289c4560d6e2ade2c39d4c18e3318414c4f6dd92,2b1db689-1acf-4f7e-841a-ba3155b0e3e7,2015,45.87361546,-120.7895031
FM-5112-CA,5112,CA,FM,2015-09-13T00:00:00.000Z,2015,Fire,VALLEY FIRE,0,0,1,1,2015-09-12T00:00:00.000Z,2015-10-05T00:00:00.000Z,,0,6,33,99033,Lake (County),15073,,2023-05-22T03:41:22.800Z,c0fdd5f06ec6b10f8820d859591d4ede1494ed45,1b3b1674-189f-4556-b748-39131737df74,2015,39.0996887,-122.7532352
FM-5112-CA,5112,CA,FM,2015-09-13T00:00:00.000Z,2015,Fire,VALLEY FIRE,0,0,1,1,2015-09-12T00:00:00.000Z,2015-10-05T00:00:00.000Z,,0,6,55,99055,Napa (County),15073,,2023-05-22T03:41:22.800Z,42832a395d034a2fdbcafe5057eb5ad88bdfe187,c9ef9885-7b87-450a-87fa-9ad8e67ce8f9,2015,38.5065458,-122.3306328
FM-5112-CA,5112,CA,FM,2015-09-13T00:00:00.000Z,2015,Fire,VALLEY FIRE,0,0,1,1,2015-09-12T00:00:00.000Z,2015-10-05T00:00:00.000Z,,0,6,97,99097,Sonoma (County),15073,,2023-05-22T03:41:22.800Z,c6a4c762f6091d71a9d70798862e2bec620881e9,f20749ed-a346-4a8b-b09a-e79d001d2959,2015,38.52842052,-122.8872965
FM-5111-CA,5111,CA,FM,2015-09-10T00:00:00.000Z,2015,Fire,BUTTE FIRE,0,0,1,1,2015-09-09T00:00:00.000Z,2015-10-02T00:00:00.000Z,2021-05-24T00:00:00.000Z,0,6,5,99005,Amador (County),15072,,2023-05-22T03:41:22.800Z,01378617722a677ee618641076b2bed4047ee8af,56369483-e63d-4348-8706-7a0a9ecb80c8,2015,38.44638702,-120.651296
FM-5111-CA,5111,CA,FM,2015-09-10T00:00:00.000Z,2015,Fire,BUTTE FIRE,0,0,1,1,2015-09-09T00:00:00.000Z,2015-10-02T00:00:00.000Z,2021-05-24T00:00:00.000Z,0,6,9,99009,Calaveras (County),15072,,2023-05-22T03:41:22.800Z,63f26ff1ebfe2c291953252903d46930eff0b2f6,6e0e71cd-197a-4f89-8a5a-792f69ba1fda,2015,38.20478056,-120.554132
FM-5110-ID,5110,ID,FM,2015-08-29T00:00:00.000Z,2015,Fire,TEPEE SPRINGS FIRE,0,0,1,1,2015-08-29T00:00:00.000Z,2015-09-04T00:00:00.000Z,,0,16,49,99049,Idaho (County),15070,,2023-05-22T03:41:22.800Z,cb2b71cadaf5de1e5684154c8536f28642dd6b5f,ec3ef92a-42eb-492b-b5ce-4be02b298093,2015,45.84388002,-115.4671964
FM-5109-WA,5109,WA,FM,2015-08-24T00:00:00.000Z,2015,Fire,GOODELL FIRE,0,0,1,1,2015-08-19T00:00:00.000Z,2015-08-28T00:00:00.000Z,,0,53,57,99057,Skagit (County),15068,,2023-05-22T03:41:22.800Z,970e7c8e307ba8e6afcecf4ec2dcb0db6bec3d90,65b58640-5353-4a51-a2b5-1563557e558a,2015,48.47967845,-121.7319234
FM-5109-WA,5109,WA,FM,2015-08-24T00:00:00.000Z,2015,Fire,GOODELL FIRE,0,0,1,1,2015-08-19T00:00:00.000Z,2015-08-28T00:00:00.000Z,,0,53,73,99073,Whatcom (County),15068,,2023-05-22T03:41:22.800Z,77837025ab863686581d9a6da2ec3255c6105841,a64ea49b-64a7-4b73-8dd1-46becebb5cd4,2015,48.82595321,-121.7209525
FM-5108-WA,5108,WA,FM,2015-08-21T00:00:00.000Z,2015,Fire,RENNER FIRE,0,0,1,1,2015-08-21T00:00:00.000Z,2015-09-02T00:00:00.000Z,,0,53,19,99019,Ferry (County),15067,,2023-05-22T03:41:22.800Z,d4f2cd0f86582b307722cd7e96492968655ed89c,f9066efd-a167-4ed8-bac1-e11baf0f874d,2015,48.47039666,-118.5163244
FM-5108-WA,5108,WA,FM,2015-08-21T00:00:00.000Z,2015,Fire,RENNER FIRE,0,0,1,1,2015-08-21T00:00:00.000Z,2015-09-02T00:00:00.000Z,,0,53,65,99065,Stevens (County),15067,,2023-05-22T03:41:22.800Z,26e4b91d12190ac9cbedadbbb9552908d7342097,4845c80f-c223-43be-b239-de9964819fd7,2015,48.39899156,-117.8550713
FM-5107-OR,5107,OR,FM,2015-08-21T00:00:00.000Z,2015,Fire,GRIZZLY BEAR FIRE COMPLEX,0,0,1,1,2015-08-20T00:00:00.000Z,2015-09-06T00:00:00.000Z,2022-09-28T00:00:00.000Z,0,41,63,99063,Wallowa (County),15066,,2023-05-22T03:41:22.800Z,05bb7fe5ac531eaeb1d27fbd3742d11e2042e624,085797cf-6a13-456d-a618-383eb662f80d,2015,45.57979758,-117.1810198
FM-5106-WA,5106,WA,FM,2015-08-19T00:00:00.000Z,2015,Fire,TWISP RIVER FIRE,0,0,1,1,2015-08-19T00:00:00.000Z,2015-09-02T00:00:00.000Z,,0,53,47,99047,Okanogan (County),15064,,2023-05-22T03:41:22.800Z,ac4d70d67241fef8a96eb80270d1cf0be4aa48c2,5df8f651-06d3-4a35-b709-bb0a77d69fc5,2015,48.54862984,-119.7406032
FM-5104-WA,5104,WA,FM,2015-08-15T00:00:00.000Z,2015,Fire,OKANAGAN COUNTY FIRE COMPLEX,0,0,1,1,2015-08-14T00:00:00.000Z,2015-09-12T00:00:00.000Z,,0,53,19,99019,Ferry (County),15061,,2023-05-22T03:41:22.800Z,0c133d60ede605b3ee4907b9d2a6b142af958269,f1c7741b-a772-4f04-a555-bbb59aa79057,2015,48.47039666,-118.5163244
FM-5104-WA,5104,WA,FM,2015-08-15T00:00:00.000Z,2015,Fire,OKANAGAN COUNTY FIRE COMPLEX,0,0,1,1,2015-08-14T00:00:00.000Z,2015-09-12T00:00:00.000Z,,0,53,47,99047,Okanogan (County),15061,,2023-05-22T03:41:22.800Z,3dfd21ceafe34dec97cba5516e22e8ca56d0099b,e56c3649-63dc-49e9-8551-b0e2a234a67e,2015,48.54862984,-119.7406032
FM-5103-WA,5103,WA,FM,2015-08-15T00:00:00.000Z,2015,Fire,STEVENS COUNTY FIRE COMPLEX,0,0,1,1,2015-08-14T00:00:00.000Z,2015-09-08T00:00:00.000Z,,0,53,65,99065,Stevens (County),15063,,2023-05-22T03:41:22.800Z,f9271b4f652874765daee72ed330ccf73c793332,3b34f3b0-2709-430d-88dc-669db6992ede,2015,48.39899156,-117.8550713
FM-5102-OR,5102,OR,FM,2015-08-15T00:00:00.000Z,2015,Fire,CANYON CREEK FIRE COMPLEX,0,0,1,1,2015-08-14T00:00:00.000Z,2015-09-06T00:00:00.000Z,,0,41,23,99023,Grant (County),15058,,2023-05-22T03:41:22.800Z,bbac86d548eadfb6fb3a629853b530860e4ee5b1,b33b34ab-e235-4466-9c95-2ab509c456c6,2015,44.4907455,-119.0074917
FM-5101-WA,5101,WA,FM,2015-08-15T00:00:00.000Z,2015,Fire,STICKPIN FIRE,0,0,1,1,2015-08-14T00:00:00.000Z,2015-09-02T00:00:00.000Z,,0,53,19,99019,Ferry (County),15057,,2023-05-22T03:41:22.800Z,451efd45e168499ba53ce55c56f831de4c4eeebe,df67edae-41ef-4f36-ad60-c8fea9ede605,2015,48.47039666,-118.5163244
FM-5100-WA,5100,WA,FM,2015-08-14T00:00:00.000Z,2015,Fire,CHELAN FIRE COMPLEX,0,0,1,1,2015-08-14T00:00:00.000Z,2015-09-02T00:00:00.000Z,,0,53,7,99007,Chelan (County),15059,,2023-05-22T03:41:22.800Z,c1215714fcb52746bbdb216bed40622c6e1c4e0b,45b88e60-886c-40d4-9302-00e260b8fb87,2015,47.86921949,-120.6188281
FM-5100-WA,5100,WA,FM,2015-08-14T00:00:00.000Z,2015,Fire,CHELAN FIRE COMPLEX,0,0,1,1,2015-08-14T00:00:00.000Z,2015-09-02T00:00:00.000Z,,0,53,17,99017,Douglas (County),15059,,2023-05-22T03:41:22.800Z,261ace282c108307be07d13c265a85e2a9e2f816,87461d81-04a1-4467-a469-38efe886e908,2015,47.73589576,-119.6917069
FM-5100-WA,5100,WA,FM,2015-08-14T00:00:00.000Z,2015,Fire,CHELAN FIRE COMPLEX,0,0,1,1,2015-08-14T00:00:00.000Z,2015-09-02T00:00:00.000Z,,0,53,47,99047,Okanogan (County),15059,,2023-05-22T03:41:22.800Z,a7dd5cd8538cc55afca5112e93276456e6d5a16e,03fd33f5-e50a-4cd0-b9f3-9ed66c996139,2015,48.54862984,-119.7406032
FM-5099-ID,5099,ID,FM,2015-08-14T00:00:00.000Z,2015,Fire,CLEARWATER LAWYER BRANCH FIRE COMPLEX,0,0,1,1,2015-08-10T00:00:00.000Z,2015-08-27T00:00:00.000Z,,0,16,49,99049,Idaho (County),15056,,2023-05-22T03:41:22.800Z,ff2a4115b309100b0f7566160227ca840695bad3,299ba9dc-1d81-4184-915e-a23a87fe648c,2015,45.84388002,-115.4671964
FM-5099-ID,5099,ID,FM,2015-08-14T00:00:00.000Z,2015,Fire,CLEARWATER LAWYER BRANCH FIRE COMPLEX,0,0,1,1,2015-08-10T00:00:00.000Z,2015-08-27T00:00:00.000Z,,0,16,61,99061,Lewis (County),15056,,2023-05-22T03:41:22.800Z,41eaff14b8da10c69acd0c410e32843bbd323c95,c88294dd-552f-4554-8795-fc2d3ce4ff56,2015,46.2366682,-116.4267621
FM-5098-WA,5098,WA,FM,2015-08-14T00:00:00.000Z,2015,Fire,NINE MILE FIRE,0,0,1,1,2015-08-13T00:00:00.000Z,2015-08-19T00:00:00.000Z,,0,53,47,99047,Okanogan (County),15055,,2023-05-22T03:41:22.800Z,8ca6e1b0a685c734ca983fd7423115c60876fe0c,75949088-31ac-401a-89ee-d50722de415e,2015,48.54862984,-119.7406032
FM-5097-OR,5097,OR,FM,2015-08-13T00:00:00.000Z,2015,Fire,CORNET AND WINDY RIDGE FIRE COMPLEX,0,0,1,1,2015-08-11T00:00:00.000Z,2015-08-25T00:00:00.000Z,2022-09-28T00:00:00.000Z,0,41,1,99001,Baker (County),15054,,2023-05-22T03:41:22.800Z,b62282ffe49a7935dcc16bd7572125f60b4ce9bb,1cda47c7-916c-40c9-9346-2ab9382f9778,2015,44.70919815,-117.6755473
FM-5096-OR,5096,OR,FM,2015-08-09T00:00:00.000Z,2015,Fire,KRAUSS LANE FIRE,0,0,1,1,2015-08-08T00:00:00.000Z,2015-08-11T00:00:00.000Z,2022-09-28T00:00:00.000Z,0,41,33,99033,Josephine (County),15053,,2023-05-22T03:41:22.800Z,278b87cae6194a9072137792747ffb3f60af108e,a9145187-5737-465a-b6cc-22b2677139a4,2015,42.36551155,-123.5552595
FM-5095-AZ,5095,AZ,FM,2015-08-09T00:00:00.000Z,2015,Fire,WILLOW FIRE,0,0,1,1,2015-08-08T00:00:00.000Z,2015-08-12T00:00:00.000Z,,0,4,15,99015,Mohave (County),15052,,2023-05-22T03:41:22.800Z,d7a17e87d0cb5fcb2724ba1bcf7638c0b376d26e,78270a73-d5de-4f6a-8e72-49644571ec9c,2015,35.70456821,-113.7581706
