femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
DR-107-NC,107,NC,DR,1960-09-16T00:00:00.000Z,1960,Hurricane,HURRICANE DONNA,0,1,1,1,1960-09-16T00:00:00.000Z,1960-09-16T00:00:00.000Z,1962-03-30T00:00:00.000Z,0,37,0,0,Statewide,60024,,2023-05-22T03:41:22.800Z,122f2fb64fc9e61270108cf56ce6fc826e786007,8bab3204-c633-451f-869a-f23b50c2050e,1960,,
DR-106-FL,106,FL,DR,1960-09-12T00:00:00.000Z,1960,Hurricane,HURRICANE DONNA,0,1,1,1,1960-09-12T00:00:00.000Z,1960-09-12T00:00:00.000Z,1962-05-24T00:00:00.000Z,0,12,0,0,Statewide,60023,,2023-05-22T03:41:22.800Z,b26f197911d79697d13237810f442b465c5ac440,bbb6d84d-7dac-43ba-9d2d-80d128465cbb,1960,,
DR-105-ID,105,ID,DR,1960-07-22T00:00:00.000Z,1960,Fire,FIRES,0,1,1,1,1960-07-22T00:00:00.000Z,1960-07-22T00:00:00.000Z,1961-09-20T00:00:00.000Z,0,16,0,0,Statewide,60019,,2023-05-22T03:41:22.800Z,a095113eb7e691ebf71845735d616b9826eb9ce5,41a5a0d0-db32-42d3-84eb-dd27a90aa291,1960,,
DR-104-OK,104,OK,DR,1960-07-15T00:00:00.000Z,1960,Severe Storm,"HEAVY RAINS, HAIL, FLOODS & TORNADOES",0,1,1,1,1960-07-15T00:00:00.000Z,1960-07-15T00:00:00.000Z,1962-03-20T00:00:00.000Z,0,40,0,0,Statewide,60021,,2023-05-22T03:41:22.800Z,2c9ff6845ee30d067d4401fe1ff7bb7de87d98e1,c10cd142-ac6b-49f6-802e-2855481b43f2,1960,,
DR-103-TX,103,TX,DR,1960-07-15T00:00:00.000Z,1960,Severe Storm,"HEAVY RAINS, HAIL, FLOODS & TORNADOES",0,1,1,1,1960-07-15T00:00:00.000Z,1960-07-15T00:00:00.000Z,1962-10-04T00:00:00.000Z,0,48,0,0,Statewide,60022,,2023-05-22T03:41:22.800Z,e2243215eb3f4fc09b3371cbbd45d3bcb3593689,50afa7dd-97d9-43ba-a674-c52ab60c57e2,1960,,
DR-102-AR,102,AR,DR,1960-05-28T00:00:00.000Z,1960,Tornado,TORNADOES & FLOODS,0,1,1,1,1960-05-28T00:00:00.000Z,1960-05-28T00:00:00.000Z,1962-07-23T00:00:00.000Z,0,5,0,0,Statewide,60016,,2023-05-22T03:41:22.800Z,46e2d86fd5dca78a088964046d3efc94064bb980,bc71c151-0403-4e10-b19e-9c5138921cf0,1960,,
DR-101-HI,101,HI,DR,1960-05-25T00:00:00.000Z,1960,Other,TIDAL WAVES,0,1,1,1,1960-05-25T00:00:00.000Z,1960-05-25T00:00:00.000Z,1962-08-13T00:00:00.000Z,0,15,0,0,Statewide,60020,,2023-05-22T03:41:22.800Z,cd45e51bd343dbfb3bfe8db36032a2cef859a725,07691c14-c090-41f3-a0d0-8a9b9d05f932,1960,,
DR-100-MO,100,MO,DR,1960-04-20T00:00:00.000Z,1960,Flood,FLOODS,0,1,1,1,1960-04-20T00:00:00.000Z,1960-04-20T00:00:00.000Z,1962-03-20T00:00:00.000Z,0,29,0,0,Statewide,60017,,2023-05-22T03:41:22.800Z,b8b4c7284f8c3c121a5b0d8318b9654cebffd53d,6307d4b8-fcbf-4904-b7ee-bec39c580092,1960,,
DR-99-SD,99,SD,DR,1960-04-08T00:00:00.000Z,1960,Flood,FLOODS,0,1,1,1,1960-04-08T00:00:00.000Z,1960-04-08T00:00:00.000Z,1961-11-02T00:00:00.000Z,0,46,0,0,Statewide,60018,,2023-05-22T03:41:22.800Z,d01fda43b9fc07e95025449caba5b3c325cfc526,32647cf6-e715-49f3-bf91-e01277360f1d,1960,,
DR-98-NE,98,NE,DR,1960-04-04T00:00:00.000Z,1960,Flood,FLOODS,0,1,1,1,1960-04-04T00:00:00.000Z,1960-04-04T00:00:00.000Z,1962-03-20T00:00:00.000Z,0,31,0,0,Statewide,60015,,2023-05-22T03:41:22.800Z,d8663f6bfefb4de5ea52578e2db688ead434b7f3,0ea10cc6-e447-49fd-8408-8b5f84c83314,1960,,
DR-97-FL,97,FL,DR,1960-03-23T00:00:00.000Z,1960,Other,SEVERE WEATHER CONDITIONS,0,1,1,1,1960-03-23T00:00:00.000Z,1960-03-23T00:00:00.000Z,1962-03-20T00:00:00.000Z,0,12,0,0,Statewide,60013,,2023-05-22T03:41:22.800Z,3efbdc5ac3e38a4a502ca6f5c31f52a86fbeb2a9,54a8bc3c-73dd-4168-8492-10cbd18420c9,1960,,
DR-96-HI,96,HI,DR,1960-01-21T00:00:00.000Z,1960,Earthquake,EARTHQUAKES & VOLCANIC DISTURBANCES,0,1,1,1,1960-01-21T00:00:00.000Z,1960-01-21T00:00:00.000Z,1961-06-09T00:00:00.000Z,0,15,0,0,Statewide,60014,,2023-05-22T03:41:22.800Z,787f47e2d276629142e87fa205c5a949a36fa3f8,eb525183-16b4-4a84-93bb-ad0dffdd1366,1960,,
